,0,1
"-1.2,-1.4",-0.003509391275051954,0.012571399730606473
"-4.1,-4.5",-0.004852734318920443,0.012288055702096195
"-0.3,3.8",-0.00014793699042662528,0.00021109974554819481
"-0.3,-1.4",-0.007799979794904429,-0.0035158549385549127
"1.4,2.2",-0.002382853036286894,0.004849293892415622
"-2.9,-3.1",-0.002968750000000006,-0.003154664261802572
"0.5,3.5",0.0006293178519594037,-0.0002322206095791158
"-0.5,-2.1",-0.005497083591862706,0.02014487315923553
"-0.5,0.4",-0.0005933354583755299,-0.014103245741053892
"-0.9,-1.6",-0.02038568861649676,0.004301783258842211
"-0.3,-1.9",0.01320858485045216,-0.0021143658231549426
"0.8,3.6",-0.003067573280497198,0.008093868908496438
"5.0,4.9",0.020427903785205256,0.0
"-1.5,-6.4",-0.0012837455163299976,0.0034789503492542936
"-1.6,-0.6",-0.0016601273349958544,0.0046525539859295206
"1.1,2.7",0.018499170780900416,0.0007180283330098921
"-0.6,-1.6",0.006208409516020646,0.00028641861258643046
"-0.6,0.6",0.01074838511642681,-0.0064883877760940935
"1.5,2.1",-0.008891922677977775,0.0002681621035133177
"3.4,0.3",-0.00285637294529777,0.029555154845599174
"1.1,-2.3",-0.007018600995546224,0.007018600995546224
"1.5,1.3",-0.009490285490189551,0.010616227912728536
"1.7,0.2",-0.01176577439627887,0.043554638232639616
"-0.2,4.1",0.0005777442967884707,0.0
"-1.6,-3.2",-0.007238318510981534,0.02012209097079523
"-2.6,-3.2",0.013971486146858926,-0.004378999740417058
"-0.5,-1.5",-0.01069029678252397,0.026284414170383682
"1.8,1.1",0.011128246952856014,-0.00043297252289758206
"-1.6,-3.4",0.013434469324255755,-6.899911496662751e-05
"0.8,1.3",-0.00715168518699329,-0.002925261759734878
"-0.8,0.2",-0.010847232157344507,0.004378656731395595
"0.5,-1.5",0.004323026440258543,0.00012311679896324622
"1.2,1.5",0.0031395003584396776,-0.006021217053848863
"-1.2,-1.6",-0.0024909581631818367,-0.007736746195582187
"0.2,1.4",-0.007658102806471807,0.001559682567315845
"-0.0,-1.1",0.0014503364618621232,-0.006187308541289637
"-1.5,-0.1",-0.0029570155683932347,0.014411289613891171
"3.0,4.5",0.0014225978132021266,-0.0017571488100635883
"0.2,-0.7",0.01013883208994649,-0.010607309684443643
"-1.0,-0.2",-0.0032221146357726787,0.0007339464009424611
"1.0,-10.3",-0.0028113540676354787,0.009668246638598412
"1.3,1.9",-0.002577607020209651,-0.006004026473804793
"-0.2,-1.5",0.005100005944980423,-0.0105503731902763
"-0.5,0.3",-0.00494734128384485,0.002995254795409142
"-1.2,-1.7",-0.00044129274529564207,0.004359185672174264
"-0.8,-5.3",0.0010590113452188276,0.0
"-0.7,0.0",-0.003949034024816731,0.005805754591446673
"0.5,-0.0",-0.002331343192297041,-0.005122343531178728
"3.0,3.1",-0.0013446145411235189,-0.0022944112927054928
"0.7,5.2",0.00025665316122553517,0.0
"-0.6,-1.4",-0.012517674250280475,-0.007668551161512227
"-0.5,0.5",-0.0034832940238823805,0.002897441460016342
"1.1,1.8",-0.0046042984240593655,0.009590566219150365
"-0.3,-2.9",0.008093916294180058,-0.004898581151336798
"0.1,5.8",0.007913926033779826,0.0
"1.0,0.1",-0.016325009153664468,0.04797495685026597
"0.1,1.7",-0.006278335485141558,-0.008496634709005652
"-1.6,-2.6",-0.0007719690840583555,0.0023540529528354084
"1.3,2.9",0.005861036998330771,0.0
"-0.6,0.9",0.0014060126145205248,0.012619367109975127
"-2.0,-1.0",0.0010343985965510028,-0.001977894124490989
"-0.8,-0.5",0.005390301444134106,-0.010709183267312468
"-1.5,-0.6",0.017724312150010402,-0.0019229644076060536
"0.3,1.5",-0.0048252270083333285,0.011127398932254152
"-1.4,-1.3",-0.004872472774127766,0.003465935176452945
"1.4,1.6",-0.007389669918413163,7.234920944139753e-05
"-0.2,-2.6",0.007531389311807635,0.0009601168606967283
"1.0,2.3",-0.0035560294403216425,0.011301772645411575
"1.5,0.5",-0.0007064277985569115,-0.0037725931146634873
"2.5,3.1",0.007220489483334197,1.802126509280593e-05
"0.1,-2.4",0.002797717000217887,0.0
"-11.5,-10.3",0.00631221626083367,0.0
"-8.4,3.0",-0.0018166932200389405,0.011128690443684695
"1.5,2.4",-0.0008279124778237763,0.013124400317411092
"-1.2,-2.3",-0.013446895204652101,0.018937206286729243
"-1.0,0.2",-0.0029379524508439266,0.011818439398430726
"-0.3,1.3",-0.020022755057654607,0.007847936713498462
"-1.8,-0.3",-0.0044476647167522206,-0.006129032258064503
"1.5,3.3",0.0,0.008295017256717906
"10.7,8.3",0.0019127293863655322,0.0
"-2.6,-13.3",-0.0008780732563973845,0.0016683391871550306
"-7.6,-5.3",0.005829636954372077,0.0
"-3.6,4.0",-0.0018728744551420207,0.005075489773434876
"-1.4,-1.7",-0.0024292204436717002,0.0061776386830098735
"2.1,-2.7",-0.005810564663023689,0.023794843351548307
"3.2,1.1",-0.00461180926149078,0.00461180926149078
"0.6,1.9",0.006576230955503762,-0.00803207796908477
"0.8,-0.3",0.017594259993617942,-0.008502296873631028
"0.5,3.7",-0.01900918318028033,0.0368924151859392
"4.1,3.6",-0.0025878734622144005,0.005577684534270627
"1.4,0.5",-0.011306570151247846,0.0015570430499976253
"3.2,5.5",0.00014838023187147762,0.0
"-0.0,-3.2",0.006535170847302163,-0.0017460041695622004
"-1.1,-2.0",0.0012315908830677735,-0.0014072119613016568
"0.0,-1.4",-0.0011367754391825517,0.00038444637375861513
"-1.0,-1.5",-0.0028155319651148127,0.018131036187674154
"3.9,4.1",0.0008814660171653967,0.0
"-1.2,-4.9",0.01132763161943026,0.0
"-2.0,-0.6",0.02787525631273885,-0.0011207970112079595
"0.6,-0.6",-0.009170774961284394,0.004418988210602137
"0.9,0.3",0.005157272568667951,-0.005210464245481243
"0.2,-1.2",-0.008124773797416092,0.008802314746424495
"-0.6,-1.9",-0.01435390649426983,0.0008125155548295475
"-0.5,-2.4",0.0002228867704761905,-0.0020627472132326557
"-1.2,-0.8",-0.0041936883006844184,-0.0006622081409054216
"-1.5,-0.3",-0.004056058269097867,0.011618722325979642
"-1.2,0.1",0.14556828903722271,-0.06207095606509429
"1.3,2.5",0.00300428843870598,-0.003385178408051234
"-0.3,-2.4",0.023010427277170977,-0.0032181449295973796
"-1.0,-1.7",-0.002763491847026758,0.0021957223568583647
"2.2,2.9",0.023156030318331095,0.0
"-0.7,-2.5",-0.00024878134702840385,0.007743215637220779
"-1.8,-1.0",-0.0024768584575406223,-0.002615556659978517
"-0.8,-0.2",-0.005224347159228968,0.007862982498299403
"4.8,4.9",-0.0002489944455085282,0.0010196571538019735
"0.1,-4.6",0.0015533053114253183,0.0
"-0.9,-0.5",0.002899727193350835,-0.009787481522381377
"1.3,0.5",0.06228851782768954,0.0
"0.1,-1.2",-0.0005488879640844543,-0.0017367611492754157
"-2.4,-3.2",-0.009990749306197965,0.0343581868640148
"4.3,6.8",0.0,0.0
"2.3,2.0",-0.005018502081207528,0.022565772846998546
"0.7,-0.6",0.022650885946063133,-0.007064473127975228
"-2.0,-1.9",-0.0015994308684056564,0.004349365288343787
"-2.9,-6.6",0.01341658764534883,0.0
"-2.0,0.9",0.0,0.00569870267843787
"-1.0,-0.5",-0.008324145765823769,-0.01099303226712409
"-1.9,-2.4",-0.001726427622841968,0.025009506369160866
"0.4,2.3",0.005476110380200078,-0.01416022606923555
"0.2,-1.8",0.0005207061350206147,-0.0020385050962627377
"-0.3,2.0",-0.0008309455587392526,0.00157879656160458
"-2.6,-0.2",-0.0002712477396021803,0.0014151078661845022
"0.2,2.8",0.012059264837420461,-0.0025356176735798087
"3.3,4.2",0.005456571713317819,-0.001329198050509529
"0.1,-3.3",0.0009724235348050896,-0.0015421686746987966
"-23.4,6.3",0.005209659083787683,0.0
"-4.1,19.4",-0.0013932969404595796,0.004791548178240495
"0.3,1.3",-0.0028125872270498868,0.0013666316153923062
"3.1,2.4",-3.1777889279137346e-05,5.75179795952386e-05
"-2.1,-2.3",-0.0008671349195672457,-0.0011040858713309049
"1.0,2.4",0.014263933782815463,-0.000609080841638978
"-2.7,-3.7",-0.002581196581196578,0.004904273504273499
"1.4,1.4",0.015106545225999671,-0.010787053452302188
"2.5,2.0",-0.00523918249049476,0.004878083844710007
"-0.4,-2.9",0.025012338206717905,0.0
"1.4,2.4",0.014952913587901868,0.0
"0.1,3.3",-0.010727819877670585,0.03143146074144096
"3.2,3.1",-0.006793140082377528,0.02244450614831704
"-1.5,-2.6",-0.0016666666666666622,0.009040728013515464
"1.4,-0.6",0.005472307136847468,-0.0010270935086433668
"0.3,1.1",-0.006284563441554401,0.001721001789137278
"-0.5,-2.8",-0.0005559786511270136,-0.00015538449449722025
"1.8,1.9",-0.0019646772767531588,0.013035146540253716
"-0.4,-2.1",-0.010130640124595785,0.01341896181501164
"-0.8,-0.1",0.007821111123669816,-0.006594605602851244
"1.1,1.9",-0.007102565911306009,0.014132526149713096
"0.2,2.3",-0.0038217600553023807,-0.0004125222960722091
"-2.7,-4.0",0.013065016476552614,-0.0027883396704689515
"-1.1,1.6",-0.0038688235845279004,0.011846120430228374
"0.0,1.1",0.015094541018877009,-0.003862244298339978
"-3.9,-4.1",0.04466958566272304,0.0
"-0.0,1.3",0.021707878242525243,-0.005187136514765764
"1.0,1.2",-0.0007759520030432793,-0.021605161028593257
"-5.0,-4.1",-0.0019001727429766376,0.005149468133466688
"2.1,7.1",-0.002685581727337621,0.007277926481084954
"-1.4,-1.1",-0.005520088131943135,0.004759857365867269
"-1.7,-0.9",0.24721884423385115,-0.0662590930196564
"-0.7,1.4",-0.006091287900929692,0.010789315190999734
"-0.4,2.0",-0.0016276477146042294,0.0038824396574596138
"1.8,0.7",-0.004501471740009269,-0.006409104257600331
"1.4,-0.4",0.0015515548561825842,0.0
"3.0,3.0",0.0006813305804993083,0.002526298393332708
"-2.5,-5.5",0.014060039776692245,0.0
"-1.2,-2.5",0.018703365711731795,-8.183306055644854e-05
"0.5,1.2",-0.003592026153680851,0.0059644650859971325
"1.6,2.9",-0.003856903297931793,0.023534882947877263
"0.7,-0.9",0.002054205538154984,-0.012324770800316999
"-3.4,-2.8",0.0487614354435397,0.0
"-2.3,1.1",0.0032141191949992733,0.00010657193605684242
"2.0,2.1",-0.00229136545698903,-0.01147597505249401
"-0.9,-2.9",-0.0005317164179104364,0.0009624067164178898
"-1.8,-1.9",-0.009090957732767836,0.004664619058139679
"0.0,-1.2",-0.003338649968828578,0.0017614021239135585
"-1.1,-0.8",0.0003076757390867229,-0.007228947444349997
"-1.3,-2.0",-0.013016499974137972,0.022399712790961916
"0.8,2.1",-0.00019206127030394393,-0.0012229351223271697
"-1.2,-2.4",-0.01078781654598077,0.005904999656858492
"0.8,2.0",-0.0005443157927694127,-0.013925176663416267
"-0.5,3.2",-0.002515019550520749,0.0034414842195018107
"2.6,6.1",0.012940256241586295,-0.003296600234466598
"-0.7,-3.4",0.001975804688602613,-0.004564877058522467
"-0.4,-1.9",-0.012432756244013951,0.011229585905609053
"3.4,2.6",0.03623270234592442,0.0
"-0.5,-1.7",0.0071178757011452565,0.0001202066364124801
"-0.0,1.2",0.0057358439403710606,-0.005079875347697781
"-1.4,-1.8",0.016982209627416183,-0.014878842894953018
"1.4,0.3",-0.010872097189500145,0.015471303552080507
"-2.3,-2.9",-0.0008838383838383875,0.0036194065656565805
"0.6,2.9",-0.012524224632006406,0.023982903662118405
"0.8,0.4",0.0017639360407123595,-0.01397093602556197
"-0.3,0.8",-0.012448348421981295,-0.01184490504111718
"-1.6,-2.2",0.02087397054798988,-0.007204173450169183
"-0.4,1.0",0.005872306584717808,-0.013239267720789073
"0.7,1.6",-0.00934084121552916,-0.0019463225885548272
"0.3,2.1",0.00835421472776607,-0.0030522841050354475
"3.0,2.7",0.016562605370298567,-0.005525397440868555
"-1.5,-4.5",-0.0020107827476038382,0.006027403728035157
"1.5,1.1",-0.009553162213271741,0.003652739038180016
"0.3,1.4",-0.004595371760413903,-0.0037260559382074968
"-0.9,2.0",0.008176332551123018,0.0
"-0.0,1.1",-0.0003453482125814986,-0.001310847067842083
"2.9,5.8",0.0,0.0008157190635451493
"0.1,-2.8",0.008278605192156719,-0.001133711237079026
"-2.0,-2.0",-0.001593055810683778,0.014594859388457941
"-0.1,-1.7",-0.0015709230652333544,0.004337306175909463
"-0.8,0.0",-0.010188231371864552,0.007885581970024655
"-17.3,-16.2",-0.0004920049200491899,0.0016920049200491644
"1.9,2.8",0.003634138253152757,-0.0008874357776739901
"13.8,17.9",-0.0003989985917696912,0.0018695438116101476
"1.3,-0.8",-0.0014704815343313865,0.003157834404987186
"6.1,4.8",-0.002519365987367416,0.008664099630556543
"1.3,1.8",-0.005399088113696228,-0.0016752007810250122
"1.8,1.3",0.009954046526470459,-0.006241671168727087
"0.0,-1.7",0.017823058151239746,0.0
"-0.9,1.0",-0.0012935050002857032,-0.0010176938470790584
"0.6,1.8",-0.015635834017639384,0.018180175176373266
"-0.3,-2.0",0.0029677745768931525,-0.0012844030867969355
"-4.4,-4.2",-0.0007999999999999973,0.002751199999999991
"1.2,0.0",-0.0018353005482334382,0.012787670829143973
"-1.0,0.1",0.11957237099929652,0.005881462126041815
"-50.1,-49.1",0.003837152866242032,-0.0008189262966333017
"-0.9,-1.2",-0.007481728732036819,-0.009348282722897158
"27.7,27.8",-0.0014587020648967532,0.003953082595870201
"9.9,-17.8",0.002491386704269573,0.0
"-0.9,0.4",0.020680872493286706,-0.0032016632016632
"-2.1,-4.0",-0.0031912660088179636,0.010974763804324977
"1.5,3.6",0.0020874872838250224,0.0
"-0.1,4.2",0.016148702144660056,0.0
"-2.2,-1.7",0.01731163559258913,0.0
"-1.9,0.3",-0.004753395282344532,0.006700529104639987
"2.2,2.3",0.009713752654295292,-0.01566879829469757
"0.5,-1.7",-0.0033385635171773336,-0.0024879715394592987
"-1.0,-1.6",0.01403552974566618,-0.012896488456069525
"0.9,-6.2",-0.000842411958449476,0.000842411958449476
"-1.0,-3.2",-0.004141656662665074,0.016960498199279746
"-4.2,-1.6",0.00042153217568949503,-0.00023289070480082597
"-5.2,-22.5",-0.00115937013324104,0.0054323331026128845
"4.0,9.2",0.0006414642490591858,0.0
"-2.0,-1.8",-0.004723462972777371,0.009939371369947901
"0.9,2.1",-0.0004544862835485332,0.0006510902976600388
"-1.4,-0.3",-0.0062609268018483325,0.008878083957613294
"-0.0,1.7",-0.0022716720249680526,-0.009543430734800542
"1.3,0.8",0.010202343843447443,-0.0032824882796529927
"-1.3,-1.5",0.010699593804183078,-0.013739180387182838
"0.6,2.3",-0.005175043031277233,0.0022085291351114163
"-1.4,-1.4",0.004193323256011678,-0.006554183485112432
"2.4,3.1",0.0180401364313743,0.0
"1.2,1.3",-0.007536515479971818,-0.005073091132194008
"-0.6,-0.0",-0.01523241646582192,0.006501224272360916
"5.1,5.8",-0.0009210060219624443,0.0009210060219624443
"1.6,1.8",0.023351483189412006,-0.05974633311274922
"0.6,-1.0",0.004468275637178506,0.00039125651665955236
"-0.7,-1.9",-0.002073918140840052,0.005256602062790049
"1.6,1.5",0.0012344760755451933,-0.010773464320273894
"0.3,-1.3",-0.0030688321590599237,0.0007522815603765325
"-1.1,-0.6",-0.009461123044891993,0.002584012241464791
"-2.1,-3.8",0.03798894636264693,0.0
"-1.9,0.1",-0.00024429341581152093,-0.0012266975755819533
"1.5,1.8",0.0048533702884962695,-0.005309240183097906
"2.7,1.7",0.006242530487804868,0.0
"1.9,1.8",-0.009463085305739223,0.006440342630914872
"-1.7,-1.2",0.0010953410975422702,0.0017584235690955591
"1.8,2.7",8.072517901039898e-05,0.004108502069670464
"1.0,-0.5",0.011847004092868953,-0.0037614377033153216
"-5.6,-11.6",-0.0006808064938465701,0.0012935323383084832
"0.5,6.1",0.020289117035110545,0.0
"-0.6,0.1",-0.00584383469239582,-0.0010917579935857415
"-0.2,1.7",-0.0025777439024390267,0.001915996538414673
"-1.8,-5.3",0.0036867762571868006,0.0
"-1.7,0.1",0.0029964882669903476,-0.0011056920812638044
"1.5,0.8",-0.00047757887246325685,-0.014576880156033036
"2.1,2.1",-0.014195054473860559,0.008831869954786277
"2.0,2.4",0.0069772554925117535,-0.00013026487190621425
"-1.5,-1.3",-0.011090707721202362,0.005782987898202929
"1.0,2.5",0.011375021184756686,-0.005599758628355526
"-2.7,-12.8",0.0008339632600473951,0.0
"-1.0,1.7",-0.005682056663168945,0.009162498853354722
"1.2,0.5",0.0017926707205787361,-0.00478996598071485
"2.1,1.2",0.0013019580154544745,-0.0008813559322033832
"-0.2,-2.3",0.005169510440951393,-0.0016970861351264849
"2.0,1.6",0.009861287475533236,-0.0016539950679424094
"-0.2,-2.1",-0.01087874331292676,0.012512460002806616
"0.8,1.8",-0.01412811728743857,0.0041193740107408686
"0.1,-5.1",-0.0005165185315201335,0.0025899137491005885
"10.5,9.6",0.0033687634729494312,-0.0006457242582897113
"-1.1,-11.7",-0.0002576263247262707,0.0006981673400081937
"-0.0,-1.4",0.003724314753450354,-0.0009516965738219708
"-0.0,-2.6",-0.003220491349493275,0.012415683127500802
"-4.5,-2.8",-0.002842711218468216,0.010643612887022483
"-0.7,-5.2",0.0037921017668812525,0.0215667653264271
"-0.7,-1.6",-0.0015637333902786086,-0.001133960410849052
"-1.7,-1.4",0.01734905311982914,-0.006505205897413428
"-1.6,-0.2",-0.0005111727175785385,0.004885171760020083
"-0.7,-5.4",0.0009273149561775555,0.0
"-1.2,-0.6",-0.005405794096890479,0.011793700691854933
"-3.0,-2.7",0.02291245050293601,-0.0033018867924528325
"-0.1,2.8",0.022058811742921545,0.0
"-0.2,1.9",0.0006720916075712274,-0.0035030459945172075
"2.0,1.5",0.0034771516529526814,-0.0030532515927395028
"-0.7,0.3",-0.00408689670573524,0.016677666395626553
"1.5,2.2",0.0037294297238688622,-0.007294030332538366
"1.1,2.8",0.00717647236327079,0.0
"-0.4,2.3",-0.0020962162645493682,0.0034325404324220174
"0.4,1.8",0.006067681568493972,0.0012290691627495822
"-0.6,0.4",-0.012939502885935768,0.01938866971409387
"-2.7,-2.7",-0.0026055045871559664,-0.001424174477560514
"1.4,4.1",0.006717207296137328,0.0
"3.3,4.4",-0.0008915304606240803,0.005077558306092176
"1.0,-2.3",0.004363660226977403,0.0
"2.2,2.8",0.0084530548339413,0.00042451578668082707
"-0.4,-2.6",0.005054322208686306,-0.011400741962594566
"0.6,-0.7",-0.011243559437210152,0.007397263321859645
"-0.8,-2.8",0.0008004520444087814,-0.0011259259259259336
"0.0,2.9",-0.003084654039427895,0.004399690761499787
"-1.1,-2.5",0.001524231524448712,-0.0024008943909521532
"-0.4,0.7",-0.0028470317957003835,0.014548028481037084
"1.8,-1.2",0.038957333999999955,0.0
"-2.9,-4.7",-0.00021813649111870732,0.001022098161420904
"-2.0,-0.9",0.01100129795269896,0.0
"-0.1,1.8",0.016754916630805562,0.0
"-3.6,-10.5",0.027252175398015457,0.0
"-8.7,-5.1",0.005974786938397431,0.0
"0.6,-2.6",0.009970467035909968,0.0
"-1.6,-2.1",0.017445242423609925,-2.4820054604115195e-05
"0.2,4.6",0.001443631022326644,0.0
"1.3,1.1",-0.0006778495995560076,-0.007524981188208853
"-2.2,-1.2",0.042655050471248276,0.0
"-2.7,-0.5",-0.0033656761673741863,0.01577017859308681
"2.1,2.0",-0.025157969119174804,-0.007333808647821504
"-1.5,-5.6",-0.010772748161764687,0.010772748161764687
"1.7,3.3",-0.01001104972375691,0.04099624972375692
"1.0,1.7",0.004489975356447607,-0.004441833591632596
"-4.9,-5.9",0.011367728107777076,0.0
"-4.3,-3.5",-0.003875224955009005,0.01249412319976007
"-1.4,-0.8",-0.007260804288634027,-0.0023597092139725218
"1.9,2.7",-0.0020997875604862413,0.009728000649677885
"-0.0,-1.2",0.0007646162359113951,0.00021369860143678244
"-3.5,-3.5",0.06121956892512533,0.0
"0.7,-0.0",-0.0014079638898644824,-0.001422516856008171
"-10.9,17.7",0.0011492528744092832,0.0
"-2.3,8.7",0.010459719350073855,0.0
"0.7,6.8",0.003460207724764673,0.0
"1.8,0.9",-0.007814612416765563,0.011578746286049465
"0.8,-1.0",-0.0016682687240527551,-0.0048913043478260795
"4.2,2.3",-0.001836393989983308,0.004976627712854764
"1.8,-3.7",7.701501622960362e-05,0.0
"-0.0,-1.9",-0.003717856036352379,0.009554525449628997
"0.9,2.8",-0.000853103652060432,0.0029537322804612737
"-2.3,-1.9",0.0038316315173101087,-0.0005186767598349712
"-0.1,-1.3",0.00786078966571094,-0.0039372279425315794
"-26.4,-25.5",-0.027063914780292946,0.01897470039946738
"1.5,27.9",0.008508940677966122,0.0
"4.9,5.7",0.0020033009708737832,0.0
"2.5,3.7",-0.0003519822156354295,0.0012104668395702422
"0.2,-2.4",-0.01170816911562777,0.002995637707285426
"-2.4,-2.7",-0.0006808064938465701,0.005162190324111685
"0.5,2.9",0.0208987258513945,-0.0025462102689486595
"-0.7,0.5",-0.0027350730803762575,0.0008439890630495782
"0.6,-0.3",0.008993549353722183,-0.006299670181636848
"0.5,-0.9",0.0028925728466470844,-0.0046425168580197075
"2.8,2.3",0.016021489498419896,0.0
"-1.7,-1.9",-0.005656414503252559,0.011880889977761344
"0.8,2.5",-0.01079420960749201,0.010074970167263752
"1.4,2.1",-0.0036567900751086815,-0.005198871670275405
"1.0,-0.4",-0.0019086337410235093,0.003338767649761626
"-1.5,-2.8",0.00010924855694527792,0.021259152571030983
"3.5,3.7",0.005001615688034366,0.0
"-2.8,-2.9",-0.0016599999999999965,0.0
"-1.2,-2.0",0.004631222205222968,-0.003514667251469274
"-2.3,-0.9",-0.0005167958656330742,0.005891141417049496
"0.4,2.7",-0.009997143673236219,0.0038586064407079247
"1.5,1.9",0.026177380433807164,-0.003047292618675281
"1.3,3.5",0.00548793852224355,-0.002095588235294118
"1.2,2.7",-0.006367669431214241,0.0005723187250237902
"0.8,-1.2",0.007762388530895574,0.0
"-0.5,1.3",-0.0012850467289719728,0.003482476635514046
"2.5,1.7",0.010824262925544727,-0.0037749507617108095
"0.2,-2.3",-0.0035957671214553316,0.002031177634489157
"0.4,2.1",-0.0015248796147672556,0.018650724885432866
"1.0,0.3",-0.00018113174700292844,-0.0019377531628109184
"2.3,3.7",0.00014224036123651219,0.0
"-0.0,-2.3",-0.002893137777586334,0.001714231987288141
"-0.9,0.2",-0.007033400099080928,0.0073254014210486105
"0.2,-1.9",-0.0033451503419262797,0.0029675529884868636
"1.8,1.6",-0.008447639916119465,-0.001476878551568563
"-1.8,-2.5",0.0015700955248917538,0.0
"-0.1,1.7",0.013277178414823135,0.0023941068139963204
"-1.2,-0.2",-0.0030885108392800197,-0.004088707361160729
"1.6,2.7",-0.0065551489806586535,0.009349712493465764
"-1.5,-6.6",0.00012805808974122277,0.0
"-0.0,1.5",-0.0011834264220220844,-0.0013375807428762133
"0.2,-3.6",0.004869834171790604,0.0
"0.1,-1.8",0.015259522740336838,-0.008727016735805164
"-2.3,-0.2",-0.0015210259469132061,0.006228753355204271
"-0.5,-3.7",0.019333313754598562,-0.006082340319136382
"1.6,-0.1",0.0035287455859018663,-0.012197385546624064
"0.4,-0.9",-0.010831815308215517,-0.00841325363849733
"-1.4,-2.6",0.02937323479359008,-0.007028630300949596
"1.2,1.6",0.006679786860232595,-0.019064000764944442
"-1.2,-4.5",0.004208026493039978,0.0
"-15.8,-17.0",0.0,-0.006307053941908726
"-0.0,-2.1",-0.0009283387622149913,0.008279978268350677
"2.1,0.5",-0.002900742405877896,0.0002596699450726184
"-0.3,-2.3",0.025273593216570325,-0.005440564623950333
"-2.3,-2.3",-0.0009551293986222165,0.01644744479460917
"0.3,2.6",-0.001561835114649397,-0.0011931029140392244
"1.4,3.5",-0.0015551983832407152,-0.002521263934422573
"0.3,-1.1",-0.01729432519290989,-0.006725731430157765
"1.9,1.6",0.006741302750232118,-0.00783972688653603
"2.8,3.7",-0.0013822894168466536,0.0037460043196544312
"-2.5,-2.6",-0.00036482781291306474,0.0070516232491563075
"0.7,1.8",-0.005634110039006766,0.0036311145859175315
"-11.1,-7.6",-0.0018788249694002405,0.008803403488372073
"12.3,23.4",-0.00021325163693157315,0.000405178110169989
"-1.5,-1.4",-0.009771023102386386,0.009192528130913324
"1.6,2.0",-0.007339129944436506,0.011305945909451559
"0.6,-0.9",0.007630586584173475,-0.0036817695109377423
"-0.2,-1.7",0.01090157790206931,-0.004653805771114817
"-1.4,0.7",0.0007995887372013956,0.0
"-0.2,1.3",0.007287984955859926,-0.007053055666759525
"-0.8,-3.3",0.0016205052277102595,-0.0014747140092142613
"0.0,1.9",0.0007067246162955688,-0.004123035722375202
"1.2,-0.4",0.002142419695682849,-0.0009910042672065752
"0.1,-1.1",0.01743384563510853,-0.004793311948170573
"-3.8,-4.3",0.0015239120091645054,0.0002189081953755597
"-3.0,0.8",-3.104258143573527e-05,8.523689982645022e-05
"-2.5,6.2",0.0,0.02044441833137486
"-2.6,-3.5",-0.0036812074360390214,0.02699534551455665
"2.0,4.6",-0.0011590150573729911,0.003443990768684546
"-1.6,-1.2",-0.011278377008845288,0.0025395150103098185
"1.1,2.9",-0.007247341480308592,0.00785372410877483
"2.3,1.2",-0.0012372169466764063,0.0021391481008035066
"0.2,-2.1",-0.001054353753862944,0.005389144359152513
"1.3,1.3",-0.012492361219665515,-0.010274505662796616
"1.2,-0.1",0.0006324961862820583,-0.0020293252089057983
"2.0,2.0",0.012096109028187432,-0.0038633925279135013
"-2.6,-4.6",0.010013313659359162,0.0
"7.5,8.2",0.008304901161605885,0.0
"-2.4,-9.9",-0.0008927639135428689,0.0033716895539683835
"1.6,2.3",-0.0004589417587106601,0.006133922910053444
"0.8,-1.4",0.002016174698795162,0.0
"-1.9,-3.8",-0.0016836832980157998,0.005046909716817579
"0.5,2.4",0.0015234552331884195,0.00017718238015850137
"1.2,0.8",-0.012216531162260876,0.00841410601104159
"1.6,0.4",0.007053782843716739,0.0
"13.1,4.9",0.00793505864747106,0.0
"-4.5,-17.5",-0.0012717743178664847,0.003446508401418174
"1.8,1.2",0.0072654087990415145,-0.0033721969993444965
"-0.1,-1.9",0.004954933691718403,-0.006255866960668306
"0.3,29.5",0.006020098730606479,0.0
"0.2,-1.1",-0.004390327619323071,0.014088927821982738
"3.7,4.1",0.003979615453088829,0.0
"-1.3,-0.2",-0.001859712624836527,-0.0023399425208872606
"-2.9,-0.3",-0.005060668836933997,0.010907339449541269
"-2.7,-2.3",-0.0007529580494801035,0.0020405163140910804
"0.2,2.9",0.002848874488730108,-0.0034422179864202593
"-0.4,1.6",-0.002875517537136704,0.006736830232378868
"3.3,7.8",0.018834157641753495,0.0
"-8.7,-12.0",0.008648674524774682,-0.001845802668345861
"-0.2,0.9",-0.0035317334956429143,-0.01053137822128032
"1.4,0.4",0.000866148717624238,-0.0024352079108798524
"1.9,4.2",0.012061863865161629,0.0
"-1.5,-3.3",-0.0007027027027027038,0.03019022276970808
"-2.1,-3.1",0.007530124152617187,0.0
"-1.9,0.2",-1.5634771732329598e-05,0.019498990982907177
"-5.3,-6.4",0.024531542828742994,0.0
"-2.1,3.2",0.006793649210127696,0.0
"-3.4,-3.6",0.037522492192307716,0.0
"-1.3,-0.9",0.010925066514509522,-0.014632915857225714
"-0.7,1.7",0.0025278395061728498,0.0
"1.7,1.4",-0.004924296687833606,0.005337126341065287
"-0.0,-1.8",-0.0011907929277930893,0.010780975031950359
"1.7,1.7",0.0039738229181591825,-0.007641028393444691
"0.5,-1.2",-0.004488855869242209,0.006732390179479915
"-2.1,-0.3",0.0004225507356293333,-0.0015527321357253357
"-1.3,-0.4",-0.005412414261892217,0.01448909400621146
"0.1,1.4",-0.011719468015035501,0.013747168143962582
